class,b,c,d,e,f,g,h,i,k,k,l,m,n,o,p
0,72,2,6.21,20312,0.001336037,20.84923852,-1.478507902,11.34470908,-12.3321474,90.77025357,20.88072594,27.25033617,0.650383845,3.451939062,227.5583513
0,72,2,5.97,20371,0.001793705,14.76386881,12.19624856,21.59966649,-17.81557343,47.44744084,-5.948290972,24.14056426,0.528925679,3.942858342,175.8535204
0,72,2,6.01,20371,0.002119649,14.11121869,9.984605788,28.15876709,-17.93673596,118.6449967,-0.87530653,27.9114885,0.691772622,4.180622862,232.5208423
0,72,2,5.97,20371,0.001492111,14.3247044,9.758222342,30.99040326,-18.77389692,182.2299547,-3.536657813,25.40711337,0.357129656,4.622064792,240.3659937
0,72,2,5.87,20371,0.002205489,10.57033797,10.42434951,19.8316567,-17.97495385,74.31316908,-7.670413017,21.12105441,0.37381217,4.844793125,216.8849652
1,72,1,5.97,16794,0.001996954,17.42200148,1.13741729,20.60294585,-14.07700904,99.44773876,15.81232063,18.98092147,0.549631247,4.708104982,173.5812901
1,72,1,5.59,16794,0.002166603,13.81928542,7.131424461,12.06493067,-16.10654915,20.33582216,6.899717854,7.284018084,0.50183029,4.664315007,248.7224727
1,72,1,6.01,16794,0.001788553,12.48358051,16.48367672,11.62326895,-14.41282995,38.04201023,3.890009343,16.72878096,0.275699489,5.762951449,227.0535295
1,72,1,4.01,16794,0.001861623,10.24951973,10.64587029,7.564201295,-14.50248684,22.73696509,17.41516671,4.799816459,0.347507641,4.539079632,189.6828842
1,72,1,5.97,18380,0.00174254,26.87566977,4.293380882,12.99620162,-6.696596176,117.1954493,14.96657622,30.72417067,0.453698363,4.084599514,192.9786517
1,72,1,5.59,18380,0.002120524,26.58005702,6.723964743,13.11418736,-4.563934718,23.43556786,3.101604232,20.40533925,0.258696214,4.03425643,243.6914699
1,72,1,5.97,18380,0.002165198,21.99945074,13.06548299,14.62554702,-7.651580781,86.68350977,3.365870155,32.03273525,0.425250986,4.42089673,163.5405359
1,72,1,5.65,18380,0.001351778,18.95586785,5.893013925,10.20991423,-5.351313622,14.82237177,0.926962857,21.64048248,0.497567839,2.938737747,250.7944072
1,72,2,5.97,19091,0.001967415,24.44824438,2.188298492,22.74946216,-16.54400447,62.24182935,10.81703916,19.28455987,0.28857278,5.059573461,210.1634972
1,72,2,5.79,19091,0.001828267,19.06811634,-2.721475663,15.92318479,-15.27821697,54.36857196,12.87257349,30.99875666,0.307830617,5.148998712,200.1517428
1,72,2,5.97,19091,0.001986821,13.69961973,-2.035423929,19.50369816,-15.30267663,93.07607085,14.58904911,23.05615757,0.356577805,7.224080584,211.4052132
1,72,2,5.57,19091,0.002148999,12.07115033,0.453025318,16.24364843,-15.19869043,29.95318451,12.43461658,30.11899517,0.15063109,3.877990639,170.6177169
1,72,2,5.97,20192,0.003300776,34.2344255,1.297631086,108.9203979,-17.57090749,208.7768855,-0.482098736,6.669932009,0.336759332,3.786635179,151.0462698
1,72,2,5.49,20192,0.003218995,29.86449502,-4.919552882,87.9324791,-13.98494438,213.7919681,3.11608304,10.19395971,0.452841188,3.747616688,144.9408605
1,72,2,5.57,20192,0.003143052,30.83597401,-4.766220489,96.81135694,-14.59985414,176.5392478,1.581341697,2.31964462,0.498212554,3.687908798,180.3762015
1,72,2,6.07,20568,0.00205973,18.14444798,1.803458909,8.753734224,-12.79853135,24.90635791,18.51279715,33.29287197,0.532451868,5.02086445,238.0758673
1,72,2,5.97,20568,0.002199461,14.26407943,3.153375013,10.77095386,-15.53202479,47.09422372,12.25481869,25.56530066,0.551386599,4.168149281,206.3662125
1,72,2,5.97,20568,0.001991574,11.88289858,1.92965725,10.93820985,-17.09330417,48.11599606,10.00799816,30.62918341,0.127113085,4.474615588,187.5848832
1,72,2,5.97,20568,0.00224634,11.1155323,1.444874231,11.3696378,-15.27829964,31.91224091,10.66622947,26.52849083,0.60783138,3.685521211,198.8087535
1,71,2,5.67,13422,0.003063815,13.44567165,19.29589118,6.48789909,-19.47988982,16.94396703,-9.366893814,47.47366725,0.257118761,2.764935963,167.8141615
1,71,2,6.01,13422,0.003704494,16.82201332,8.342088477,7.118909477,-19.03020137,18.82058569,-8.903604637,42.3593877,0.282370329,2.779538944,243.2021949
1,71,2,5.97,13423,0.002641049,17.19853058,11.45954067,8.364344199,-16.65431044,43.73212388,0.209878023,43.00931834,0.361348485,5.784194874,212.0616942
1,71,2,5.91,13423,0.002688694,18.95300978,12.72129805,8.939091522,-21.00504141,30.51395633,-9.604723116,42.70781003,0.399762989,4.773757451,221.9655748
1,71,2,5.93,13424,0.002309902,15.80496341,9.386194456,8.681929876,-18.64028573,137.2219937,-11.68826312,30.00132459,0.312842416,4.917547598,262.6796734
1,71,2,5.61,13424,0.002869531,13.13395729,6.966873732,12.94499177,-19.34595131,76.54665822,-14.58468333,23.68229515,0.376437455,4.124288223,236.4020981
1,71,2,6.25,13424,0.001806265,8.737025571,6.415481442,22.69195355,-17.60997271,99.01101416,6.309998913,14.59629152,0.081349278,4.73324162,191.5596204
1,71,2,5.67,13425,0.002103215,13.6293549,9.849670358,12.53415117,-21.52009823,61.61011727,-12.17907876,31.22281903,0.421575201,4.292287717,266.0134116
1,71,2,5.65,13425,0.002909703,23.79437676,4.126999078,3.974254168,-16.78382009,9.679926391,-6.351452502,39.16231385,0.218592774,4.992337188,311.9034329
1,71,2,5.57,13426,0.001777552,20.6265079,7.279404264,6.847995601,-22.35161483,20.49670935,-14.11470596,14.6564155,0.13781596,5.611272361,244.4038467
1,71,2,5.01,13426,0.002168429,19.97904941,5.686055467,8.790031212,-18.8117525,28.73219651,-16.81787965,14.58296886,0.132064044,6.323938858,258.4982567
1,71,2,5.51,13529,0.002623343,22.88063552,8.335140545,108.6760361,-20.67890979,189.095926,-3.125367174,3.335695811,0.283659723,5.834397407,217.8333011
1,71,2,4.51,13606,0.001915986,23.1206055,15.78050538,55.55145332,-21.5914293,110.6949996,11.36021576,5.108201619,0.211453794,5.287167925,218.2103803
1,71,2,5.47,13606,0.003289159,24.53784335,14.46623836,53.51102869,-23.24835574,99.06786781,-0.510139112,1.065008424,0.185090138,4.55941143,291.1234343
1,71,2,5.63,13606,0.002654986,17.21074173,7.480723606,25.75281706,-23.05688403,82.71067201,-3.538302122,1.082327676,0.371391534,4.778451175,264.5025259
1,71,2,5.97,13606,0.001911049,24.86087055,15.32062962,67.38314291,-21.8437925,151.9761348,9.758066655,7.02904195,0.164123945,6.107678807,304.6685245
1,71,2,5.97,13671,0.00274022,-11.07860845,6.675842542,30.1121429,-21.20991563,161.5107349,-9.27052988,8.702230484,0.341003111,3.254503705,210.0012655
1,71,2,5.71,13671,0.00238045,-5.525899041,-4.218991928,17.49796549,-23.42683155,69.20324413,-9.739599859,1.848443837,0.441823277,4.088789541,285.9464721
1,71,2,5.97,13671,0.002015505,-4.690162105,2.393922948,9.305023236,-22.91210543,31.32840004,-5.599595704,2.935957757,0.429349,3.680573181,246.8979066
1,71,2,5.97,13672,0.001908317,3.489949554,11.81845684,9.627350238,-19.90003531,89.3714769,1.879878639,18.01573666,0.444293541,5.257466399,282.2288073
1,71,2,5.97,13672,0.001192147,-1.003445972,16.61611897,26.35414049,-23.81821062,56.90564142,6.652583594,53.27135015,0.514298878,4.113544014,167.9885051
1,71,2,5.97,13672,0.002547682,-4.26931529,2.54761601,21.0706439,-23.89491736,61.25168246,-0.75569806,51.86014032,0.470340957,4.337473145,318.6388741
1,71,2,5.91,13672,0.001877866,-2.044606395,-2.51020043,28.27878241,-23.5120404,60.82200063,2.104017559,39.24669728,0.386039235,4.93329591,110.9091506
1,71,2,5.95,13723,0.002273228,9.514237224,-4.63516684,145.886233,-19.30630138,245.2197023,-8.644231903,1.421393596,0.220483063,5.291175482,280.8427601
1,71,2,5.97,13723,0.002122846,14.359447,-3.684530855,127.0556321,-20.2484923,215.5326618,5.290463585,9.441850566,0.238839731,4.671280269,300.2814044
1,71,2,5.95,13724,0.002958187,17.74417355,6.523276198,137.8675329,-22.41004739,180.3794108,5.313041953,2.514204178,0.238548271,4.205870878,249.3527522
1,71,2,5.97,13724,0.003561966,17.56165592,0.277812746,137.9765544,-22.09404796,230.3764715,2.013190081,4.831393652,0.220667931,6.616402583,249.9275652
1,71,2,5.73,13724,0.00270295,17.13570915,3.565973062,126.6348359,-20.75834899,174.6546507,-8.101176452,3.27659586,0.406461017,4.932012015,295.7383216
1,71,2,4.51,13787,0.002347816,18.78368853,10.03996037,7.013146349,-19.24048638,13.50052825,-8.199104272,32.21588432,0.223162225,5.218403504,224.7996264
1,71,2,5.77,13787,0.002173706,17.77409471,8.566168344,4.482981325,-18.48059984,11.91715941,-12.23688685,25.00222945,0.254900663,5.267019095,194.9294104
1,71,2,5.99,13787,0.000707891,21.73996957,8.033399277,12.05869274,-19.66784179,48.19054154,-4.799452137,15.72862921,0.120353039,6.587185072,239.1949094
1,71,2,6.01,13787,0.001594657,16.75165666,6.104433278,7.302604921,-16.13119758,15.24574445,-11.7385661,16.15078968,0.132907792,6.734172168,222.8665051
1,71,2,5.51,13844,0.0026934,19.03608946,-0.984819286,56.13649185,-15.13781431,134.5931111,-3.490040326,22.3227761,0.109666957,5.803634031,172.2639208
1,71,2,5.81,13844,0.004107676,20.37173,-5.374575731,76.2182981,-17.45192914,244.3491548,-6.204312175,1.604042405,0.292811691,6.424584085,143.2914835
1,71,2,5.97,13844,0.002299964,22.6918844,-2.702763442,119.3343848,-19.34469978,212.9421903,-0.893397829,2.156408039,0.064308246,7.442116599,213.2065584
1,71,2,6.01,13844,0.001568138,23.91764245,6.320440995,82.71583402,-20.80187283,185.9045767,5.787196525,5.679880517,0.092031309,6.957474444,171.3304665
1,71,2,5.51,14021,0.003647145,21.27144632,5.042030648,42.93234923,-23.70555132,154.726664,-3.932804211,1.961078964,0.398625158,5.904549432,279.1631545
1,71,2,5.97,14021,0.003044553,13.95190206,4.676169022,99.61887063,-26.3113573,172.1607245,-4.261559582,2.079565329,0.43994467,5.071654645,258.2383067
1,71,2,5.97,14021,0.002126542,12.8440066,4.04456547,106.592618,-26.01083639,161.6943861,-6.256861634,5.806272303,0.273612359,4.67707608,233.1697316
1,71,2,5.97,14021,0.00271949,15.45375266,4.286867781,105.3442157,-25.63589953,172.0965499,3.910831965,4.195778753,0.266266757,4.416566923,174.9252453
1,71,2,5.81,14030,0.002319689,16.04961861,12.11870726,12.29301072,-22.56245781,36.28841612,-10.34371357,10.73249646,0.194485767,5.317526165,291.3986092
1,71,2,5.65,14030,0.00343823,15.94095114,7.178379349,63.9795911,-23.65939238,119.785293,-17.89607368,0.954287489,0.39018523,3.64814702,269.6389988
1,71,2,5.57,14030,0.003628665,13.78327195,5.237603937,115.3699829,-26.58912702,261.2991743,-21.97762166,1.112466952,0.631966531,3.114370861,216.8424954
1,71,2,5.95,14044,0.002662689,14.62518827,6.476931498,90.97534543,-28.21355452,136.936436,6.524173637,4.206222408,0.296979967,6.140770711,273.8649564
1,71,2,5.83,14044,0.002290275,17.26276252,-1.946653276,128.1104567,-25.48409029,186.138596,-13.41441003,1.599259762,0.146852587,4.10624594,197.4455306
1,71,2,6.01,14044,0.002410161,10.79830753,-2.424694762,66.92030751,-26.92693542,169.9680469,-9.958313005,2.451058537,0.104858627,5.061067631,243.6542095
1,71,2,6.01,14044,0.002285115,15.27223893,3.171693488,115.8137985,-25.0381076,249.9818125,5.618273634,3.442392914,0.092017174,3.830736549,270.1500953
1,71,2,5.97,14053,0.00412876,13.92265341,0.775568581,94.64058268,-20.31532767,243.2669599,-7.676038243,9.430152351,0.310077954,6.591067297,285.5464556
1,71,2,5.97,14053,0.004491525,10.20041013,-4.107231884,122.4222262,-19.46201144,275.6173938,-12.11527546,9.61656617,0.308882148,6.170611254,283.2295878
1,71,2,5.97,14053,0.003392078,15.98844065,-0.381530151,129.1026691,-15.95706717,259.1264109,-7.657055893,5.901092129,0.477860583,5.930050595,215.4994615
1,71,2,5.93,14072,0.001379552,13.17553516,4.260236278,13.05864277,-20.0362406,173.3136026,3.369829172,9.492702565,0.077970267,4.820969833,143.4005916
1,71,2,5.93,14072,0.001707135,11.62297815,10.52112201,27.1478309,-21.84376257,142.3928469,6.88959399,6.714634012,0.030084864,5.759710693,237.4535076
1,71,2,5.97,14072,0.001709418,12.57243429,-2.030091514,41.89876508,-22.07430232,177.421268,0.002969565,7.02497122,0.112393538,4.340621705,91.58391659
1,71,2,5.01,14119,0.001855809,10.94793089,5.910000112,105.7911912,-19.14414379,196.5624788,-7.61311724,7.337921662,0.311474175,4.432219067,338.0488017
1,71,2,5.79,14119,0.002611035,8.84710577,3.786757475,97.69595509,-22.95031062,281.7277923,-11.5567147,2.080330448,0.383599405,4.644291147,215.1801318
1,71,2,5.81,14119,0.00401661,11.04672913,6.112659747,113.623022,-20.49221075,205.6094399,-6.404134448,1.877982681,0.113515087,6.085334798,283.8729474
1,71,2,5.95,14119,0.003046557,7.110760726,3.218969888,40.40671092,-21.74710189,143.5140882,-6.664756271,7.577493061,0.100543904,3.456175303,155.0908634
1,71,2,5.85,14190,0.001368045,20.58394631,1.43507466,9.647007967,-25.75953372,166.4065024,2.803742036,19.39410484,0.458732643,4.162854577,265.7855429
1,71,2,5.51,14190,0.002925412,20.05016109,3.541821108,4.443903967,-23.50811925,30.64741159,0.760531809,23.03760412,0.32583484,4.876503713,234.3662845
1,71,2,5.65,14190,0.002384082,21.13221878,4.387322573,6.572662755,-24.68889486,20.71148986,-6.385350266,21.39663661,0.308620885,4.468342089,285.6091198
1,71,2,5.51,14236,0.003156331,17.61003005,5.324773323,119.2430823,-26.85837988,178.3988654,-17.40038235,3.369077347,0.116520208,4.859405765,234.7888029
1,71,2,5.91,14236,0.003316347,15.56424327,2.200190267,132.5906533,-26.32712946,210.2254664,-24.03398573,0.375621921,0.156601159,5.91153439,245.4655834
1,71,2,5.79,14236,0.003380847,18.57731368,-0.580460405,106.6142757,-25.8460153,156.452947,-20.72823561,0.374496005,0.150913104,3.80989633,201.2382687
1,71,2,5.97,14397,0.001770406,11.9297657,6.963845942,17.39800154,-24.87117017,76.43120632,4.653145877,14.93764865,0.25039165,4.601816416,294.4601765
1,71,2,5.61,14397,0.001190013,12.37026637,1.499257965,40.38575876,-22.99937758,93.85825226,-7.642192556,8.864409921,0.236195133,4.717173444,205.761758
1,71,2,5.95,14397,0.001285363,16.01126797,-0.943205706,28.03366469,-21.61199369,75.39239499,0.529341593,9.066329458,0.13808605,4.862287577,204.8658257
1,71,2,6.01,14397,0.001683308,16.07138831,-0.737246333,40.19407851,-21.25937917,174.3262786,4.317907518,8.073376698,0.132362048,6.45894797,184.8806616
1,71,2,5.95,14452,0.002227994,8.543010161,0.519571989,55.99003314,-19.46021412,186.219617,-5.511903553,10.36999356,0.476769618,4.172912918,279.910444
1,71,2,5.17,14452,0.003332951,7.091868206,-0.097989595,85.69811225,-20.94106395,265.1683968,-10.50652226,1.281257087,0.227036398,3.473634075,308.4645236
1,71,2,5.67,14452,0.003095876,6.641819001,-1.707244563,128.640385,-20.50973819,171.7702635,-10.32733414,8.749458384,0.550476594,3.769959321,267.8705063
1,71,2,6.01,14515,0.00191081,6.490475892,-4.729642616,42.07241779,-29.03203495,102.3223924,4.241587632,18.04048178,0.156077437,4.301821086,190.8480036
1,71,2,5.51,14573,0.002146599,17.76711618,10.8528079,84.72757925,-24.86904116,190.7586765,-12.99849588,4.183140598,0.233665468,4.116419876,217.9703206
1,71,2,5.69,14573,0.001910482,14.32847539,9.611363604,114.9087445,-23.09519042,234.9235236,3.608262555,8.657052474,0.093707318,4.310298643,226.8393482
1,71,2,6.01,14573,0.00292353,18.74902034,9.789795736,127.419521,-22.56410712,268.3581513,3.413791674,7.506019345,0.102492067,6.342263402,276.1599578
1,71,2,5.73,14573,0.002724942,21.47502183,9.140726626,122.8063186,-22.53262875,173.5120996,-14.80982279,3.54532245,0.129767031,6.363553301,210.2606607
1,71,2,5.97,14588,0.001565788,13.54821212,14.5110792,25.62205818,-25.149661,51.22304251,-7.136763382,9.671249639,0.578724688,5.413652324,263.7176999
1,71,2,5.93,14588,0.002283751,14.65510681,6.522964568,40.54045557,-23.38937111,104.486838,-14.56171533,18.1705327,0.500034352,4.697135734,268.7807254
1,71,2,5.89,14588,0.002792214,15.5858147,6.587092573,97.11303698,-24.09914542,159.7593039,-13.22361613,2.414466537,0.339886761,6.041017964,265.3434781
1,71,2,6.01,14588,0.002104047,15.22779925,8.340176782,78.50060367,-23.13022193,137.3712581,-6.601680738,3.131190546,0.079515486,6.020696145,231.9619479
1,71,2,5.51,14596,0.001137021,17.44243253,14.36676969,24.59384014,-22.40436098,71.19888275,-0.313238982,17.56830092,0.424548926,4.875193243,194.2367403
1,71,2,5.51,14596,0.001381545,17.12266735,14.46382315,77.4694245,-20.23740323,143.2115691,-4.015380327,5.535804485,0.466415929,3.888452072,225.9423946
1,71,2,5.97,14596,0.002068379,13.59255547,8.864239124,97.19072293,-18.74625841,157.5527042,-10.07237677,5.825568537,0.364862225,4.265481361,274.0256354
1,71,2,5.97,14596,0.001614623,17.62574222,8.90897404,107.0513432,-17.84166287,191.287561,-10.6033757,7.750419081,0.248678067,4.482176783,230.5487043
1,71,2,5.97,14601,0.001225934,10.89649698,10.72440362,27.28963501,-24.08148953,171.7203451,5.648462919,17.06419549,0.593845833,3.337291001,217.5114397
1,71,2,5.91,14601,0.00209239,12.3267396,13.04766397,79.30919969,-21.57810754,178.6368671,-8.460653689,3.768456255,0.357325397,4.288761262,269.3848125
1,71,2,6.01,14601,0.002213391,12.72387704,11.87875355,83.24003462,-20.8329683,189.1316923,-6.88189786,6.229708773,0.178591947,4.603055147,294.6349102
1,71,2,6.15,14601,0.001855205,18.96989069,15.03232013,84.63074274,-18.92232428,173.1969905,-5.413789033,3.321408068,0.129958511,5.050020079,282.969514
1,71,2,5.57,14603,0.003965206,27.58401011,2.676711975,19.90853909,-16.80735384,51.03949253,-5.083634165,6.904103841,0.602099822,3.295349192,225.3288853
1,71,2,5.97,14603,0.003120708,23.57880013,-3.076523478,9.930984886,-17.82631097,78.27835235,-7.792116718,11.38799425,0.414805125,3.765736713,212.0480299
1,71,2,5.87,14603,0.002176482,20.28081011,-5.248964645,13.72645009,-18.5035857,72.68907826,-7.808050161,9.769221906,0.742073282,2.815791827,285.7603568
1,71,2,5.95,14611,0.002246117,11.41801036,13.50096855,6.02095089,-22.90723641,52.74713347,-15.73623099,42.74069658,0.238641316,3.781044357,329.6306958
1,71,2,5.91,14611,0.002073238,12.27766142,18.0958022,4.933246917,-23.08417652,27.69838272,-18.21492076,49.5399578,0.174794677,4.685642642,188.2426263
1,71,2,5.93,14611,0.002078281,11.88921894,15.2622228,6.55325796,-22.96266749,51.54221214,-11.55940315,39.44102607,0.139391479,5.406056762,242.6528412
1,71,2,5.97,14611,0.001734766,11.72648584,17.1663055,5.866949051,-23.59531789,121.1183303,-16.29589147,36.49015515,0.153163418,4.941622777,237.4138062
1,71,2,5.51,14614,0.001051707,12.68181656,8.042722621,4.534197249,-25.34816823,18.66031581,-6.272466013,22.9213066,0.158998532,5.245660515,248.1160167
1,71,2,5.97,14614,0.001413476,6.90587991,8.831799526,22.93568081,-27.52723354,116.2480696,-0.836757573,12.13841227,0.149183433,5.582116878,250.1950358
1,71,2,5.43,14614,0.001292909,6.449233332,8.957963523,23.50671073,-27.56758454,66.65449862,-16.44684249,7.976804143,0.086374507,5.277981954,224.2865362
1,71,2,5.97,14614,0.001829027,7.16177591,10.34029098,45.0117773,-27.42731401,143.4161459,2.930814768,7.592744988,0.144309971,6.741418627,279.7844203
1,71,2,5.95,14619,0.001943042,3.295392673,1.433014247,8.263445676,-21.10509966,64.80455257,-5.376446925,13.62729088,0.286430374,5.534393892,281.072088
1,71,2,5.91,14619,0.002809155,2.572137349,-2.609386089,11.39553787,-21.49602568,47.85005938,0.434400446,20.05466119,0.134470044,6.229687049,246.0231192
1,71,2,5.85,14619,0.002526211,3.450870528,-1.588816712,21.96732753,-21.16912251,70.63013087,0.722316356,21.27430811,0.184129848,6.065110114,158.7259032
1,71,2,4.61,14619,0.002839427,3.666360144,-0.993839761,94.26793737,-21.88952485,224.1500495,2.497557672,54.93011342,0.152133054,5.573261995,103.1743307
1,71,2,5.97,14634,0.002369427,7.488884803,14.30545265,52.53603561,-23.38633884,141.5776548,-12.89871515,7.074556413,0.321552429,5.224348406,220.8908432
